58947;Dustin K. Riley;34;Yahoo;Accounting;4561,6
4665;Wayne H. Snider;32;Finale;Research and Development;8159,46
2114;September C. Grimes;21;Finale;Finances;6230,9
36745;Dahlia L. Powers;55;Sibelius;Asset Management;8389,89
66265;Brett B. Bird;31;Sibelius;Quality Assurance;2602,87
26872;Kirby C. Perry;18;Borland;Human Resources;7797,05
66106;Hillary F. Hays;55;Microsoft;Sales and Marketing;6035,08
58349;Althea F. Graham;53;Google;Legal Department;7252,31
32585;Nyssa Z. Miranda;61;Microsoft;Finances;7859,09
8437;Maris Y. Gibbs;54;Altavista;Human Resources;4312,46
41598;Sebastian I. Burks;33;Lavasoft;Research and Development;4809,08
69768;Zephania X. Chaney;26;Macromedia;Customer Service;9840,22
2275;Xenos R. Houston;22;Yahoo;Public Relations;8857,7
57370;Lucy T. Lamb;32;Lavasoft;Media Relations;2637,88
25575;Aurelia J. Owen;69;Sibelius;Asset Management;1802,24
54428;Fitzgerald M. Watkins;38;Microsoft;Finances;3178,38
60596;Ann A. Mitchell;40;Chami;Research and Development;6067,82
19208;Nigel D. Herrera;33;Lycos;Sales and Marketing;6390,4
41699;Nolan X. Chambers;36;Lavasoft;Public Relations;1595,51
40198;Signe B. Schmidt;35;Altavista;Asset Management;5502,79
73355;Shea J. Mcconnell;53;Lycos;Human Resources;2265,49
79758;Buckminster T. Bolton;28;Microsoft;Legal Department;8718,68
54294;Allen S. Ray;30;Yahoo;Quality Assurance;6052,62
6964;Cole N. Caldwell;49;Adobe;Research and Development;2514,83
39425;Basil B. Jacobs;48;Microsoft;Human Resources;1079,54
27015;Brooke K. Melton;24;Microsoft;Advertising;3565,27
5683;Connor N. Taylor;55;Google;Legal Department;7586,23
87233;Clementine L. Lowery;34;Sibelius;Payroll;2057,1
58724;Mira F. Suarez;32;Yahoo;Media Relations;5221,87
92948;Victor Q. Cantu;50;Sibelius;Finances;2754,43
69191;Timon S. Gordon;62;Lycos;Tech Support;2675,51
33801;Ian L. Blankenship;68;Borland;Human Resources;8208,88
48055;Kenyon C. Donovan;21;Apple Systems;Sales and Marketing;1060,26
37129;Geoffrey A. Knight;43;Yahoo;Finances;6800,72
26057;Portia J. Maynard;21;Altavista;Advertising;8271,58
16568;Callie J. Hood;59;Chami;Public Relations;4872,15
28141;Meredith J. Mcfadden;41;Cakewalk;Research and Development;7783,06
57752;Felicia T. Bradley;22;Apple Systems;Customer Relations;3908,11
94893;Clarke K. Lloyd;57;Lycos;Quality Assurance;1654,88
70640;Francis B. Saunders;40;Cakewalk;Human Resources;4453,77
30918;Roth U. Wagner;54;Apple Systems;Tech Support;7556,76
62767;Naomi B. Mcmahon;55;Chami;Legal Department;6687,42
13365;Patricia H. Albert;22;Finale;Customer Relations;4471,17
59609;Lillian O. Barlow;64;Chami;Accounting;6883,39
51832;Kathleen B. Harding;68;Borland;Tech Support;7098,76
131;Kristen M. Morgan;19;Apple Systems;Payroll;1734,98
75888;Guinevere C. Stout;61;Sibelius;Media Relations;7463,04
83121;Inga M. Maddox;65;Finale;Accounting;8765,66
70971;Garth D. Hubbard;26;Apple Systems;Finances;1304,52
24369;Regan W. Benton;67;Microsoft;Payroll;6153,6
33938;Gloria K. Ruiz;56;Google;Tech Support;3352,17
55865;Sandra X. Curry;26;Borland;Customer Relations;2388,36
20304;Sade Q. Peters;20;Cakewalk;Customer Service;1928,82
62789;Carson G. Whitehead;19;Google;Quality Assurance;8042,07
94675;Shad L. Montgomery;54;Altavista;Public Relations;3374,06
39914;Xenos T. Wright;54;Lavasoft;Public Relations;5567,78
73666;Plato I. Malone;30;Macromedia;Advertising;5717,17
89036;Jared L. Noel;18;Adobe;Public Relations;5882,93
86565;Fay G. Gay;66;Finale;Finances;8781,82
28435;Guy Q. Sykes;29;Altavista;Research and Development;8716,15
20267;Kylynn I. Raymond;28;Macromedia;Payroll;3576,04
59884;Berk B. Odonnell;41;Finale;Media Relations;1584,93
65765;Carissa A. Reeves;66;Cakewalk;Quality Assurance;4079,63
5119;Serina A. Thornton;39;Borland;Public Relations;8926,08
79756;Blaine N. Chambers;61;Google;Customer Relations;8971,02
71410;Kareem E. Wynn;36;Google;Quality Assurance;8273,4
31318;Ahmed N. Humphrey;44;Adobe;Media Relations;5573,84
68561;Signe L. Schwartz;53;Apple Systems;Tech Support;3699,87
87720;Shea R. Carroll;48;Google;Payroll;8251,31
87251;Laura D. Meadows;49;Altavista;Public Relations;8149,65
49195;Erica Y. Banks;26;Borland;Media Relations;2303,94
47148;Zane I. Haynes;26;Sibelius;Quality Assurance;9779,33
28005;Raphael L. Brennan;54;Apple Systems;Tech Support;2796,07
80671;Marsden W. Sparks;37;Borland;Payroll;5487,56
20696;Germane R. Avery;45;Google;Customer Relations;4156,52
99406;Chava I. Sampson;57;Apple Systems;Quality Assurance;6682,41
78014;Jonah S. Huber;30;Yahoo;Accounting;5890,54
77219;Axel Y. Guthrie;40;Yahoo;Legal Department;6048,18
71059;Graiden O. Terry;66;Finale;Legal Department;6535,26
89327;Elizabeth M. Workman;47;Microsoft;Accounting;8912,78
81693;Demetrius S. Wallace;60;Lycos;Advertising;4584,75
37613;Dahlia Y. Mcfadden;36;Google;Customer Service;3736,75
10983;Baker F. Olsen;19;Altavista;Accounting;7849,31
84201;Hollee K. Ortiz;46;Cakewalk;Legal Department;6014,27
26661;Aristotle B. Lambert;28;Microsoft;Advertising;2770,55
23663;Connor J. Logan;65;Sibelius;Legal Department;3418,57
47867;Henry G. Mayo;18;Macromedia;Finances;4200,78
58513;Clark D. Mack;27;Google;Tech Support;6634,57
36705;Germaine K. Clemons;24;Cakewalk;Public Relations;7285,04
46283;Timothy X. Mccoy;33;Lycos;Human Resources;8818,75
3806;Arden Q. Daniel;68;Cakewalk;Payroll;8234,2
95599;Florence L. Benjamin;29;Apple Systems;Sales and Marketing;1036,75
55843;Amaya L. Holland;62;Borland;Finances;1801,25
7427;Blaine L. Campos;41;Lycos;Advertising;3903,09
78157;Hilda A. Shaffer;23;Adobe;Customer Service;4060,18
42909;Autumn F. Jarvis;56;Apple Systems;Accounting;2101,87
40742;Emmanuel G. Marsh;53;Macromedia;Research and Development;1094,21
26354;Illana Y. Case;53;Borland;Tech Support;2930,93
32451;Felicia Y. Solomon;53;Chami;Research and Development;4769,89
31197;Nadine L. Hicks;61;Yahoo;Accounting;4810,47
69926;Ian O. Luna;41;Sibelius;Media Relations;8534,38
36774;Montana S. Bowers;48;Borland;Accounting;1482,54
96130;Sopoline A. Young;53;Altavista;Customer Relations;8848,59
84213;Fitzgerald B. Huffman;31;Google;Customer Service;8663,07
49398;Martin H. Benton;20;Macromedia;Customer Service;5680,93
62976;Maya G. Oneil;68;Chami;Sales and Marketing;3509,14
63909;Allistair M. Cabrera;48;Google;Sales and Marketing;2965,78
22397;Madeline H. Dudley;20;Cakewalk;Tech Support;4600,05
32824;Judah P. Mitchell;43;Lavasoft;Public Relations;4040,58
4925;Thane M. Kelly;55;Altavista;Accounting;2002,9
70982;Dominique S. Pickett;26;Chami;Public Relations;5757,63
30083;Alfreda L. Adkins;20;Cakewalk;Public Relations;3004,01
13691;Orli E. Barnett;38;Lycos;Advertising;2513,33
98868;Lenore B. Stein;62;Lavasoft;Accounting;5284,26
7335;Chaney A. Chavez;25;Yahoo;Human Resources;1561,11
85852;Xenos P. Farmer;47;Finale;Payroll;5794,94
75323;Rylee P. Robinson;36;Adobe;Customer Relations;8549,48
11540;Eagan C. Miller;64;Yahoo;Finances;9018,42
19485;Craig V. Lindsey;67;Finale;Customer Service;9687,78
12025;Hiroko Y. Kane;50;Yahoo;Asset Management;5284,46
28148;Christen J. Sullivan;66;Google;Sales and Marketing;8693,86
15470;Conan L. Munoz;61;Apple Systems;Advertising;3560,79
58662;Kirby P. Schultz;29;Chami;Media Relations;6837,18
95252;Myles O. Bonner;60;Altavista;Accounting;2474,3
77994;Raymond B. Howe;69;Yahoo;Customer Relations;6215,59
7698;Mechelle F. Fernandez;21;Macromedia;Human Resources;4767,81
41059;Stephen A. Salinas;31;Adobe;Quality Assurance;2927,49
21105;Hanae C. Mullins;69;Lycos;Human Resources;1424,17
42382;Nissim V. Bennett;32;Chami;Accounting;4100,97
30932;Germaine X. Palmer;18;Borland;Legal Department;1285,42
55229;Remedios Y. Evans;33;Cakewalk;Legal Department;9338,54
82201;Uma N. Whitehead;28;Yahoo;Quality Assurance;4245,92
41491;Holmes D. Dixon;43;Lavasoft;Research and Development;7793,12
39323;Paula P. Neal;46;Adobe;Sales and Marketing;1211,94
16603;Dara K. Mathis;24;Lavasoft;Research and Development;5503,86
48996;Sawyer X. Sanchez;49;Borland;Public Relations;8939,55
32845;Brenda F. Hopkins;27;Lavasoft;Finances;1855,31
41037;Rigel Y. Rodriguez;37;Macromedia;Finances;2374,77
26144;Alea I. Wiggins;48;Yahoo;Asset Management;9092,5
85641;Joy U. Gilbert;31;Yahoo;Asset Management;7982,53
11999;Arthur T. Rivers;41;Adobe;Legal Department;8737,21
9133;Carl B. Guy;46;Lycos;Finances;4622,91
1473;Tanek C. Adams;22;Altavista;Finances;5934,73
65985;Camilla U. Greer;50;Yahoo;Customer Relations;2449,6
67508;Igor W. Foreman;56;Borland;Media Relations;5981,09
84675;Sage A. Campbell;64;Sibelius;Asset Management;8909,92
99145;Petra A. Gentry;63;Apple Systems;Sales and Marketing;2261,3
15224;Aimee X. Wall;53;Macromedia;Legal Department;1035,01
10569;Roanna C. Mooney;26;Lycos;Advertising;2802,26
58901;Ishmael C. Fitzpatrick;33;Cakewalk;Research and Development;3626,23
53588;Bo P. York;55;Adobe;Tech Support;8217,27
34050;Giselle G. Dillard;24;Finale;Customer Relations;2997,23
97136;Christine R. Romero;23;Adobe;Human Resources;8179,88
4733;Akeem E. Barnes;56;Google;Sales and Marketing;4800,94
37590;Kay W. Olsen;37;Lavasoft;Finances;5528,27
91647;Althea P. Guerrero;23;Microsoft;Sales and Marketing;6535,57
97551;Phoebe H. Kim;61;Lycos;Customer Service;3464,94
75980;Hillary E. Fowler;28;Lavasoft;Public Relations;5274,85
38995;David Q. Knapp;70;Macromedia;Customer Relations;8556,27
93946;Joseph V. Charles;24;Lycos;Quality Assurance;1644,76
54547;Melyssa Q. Lambert;36;Apple Systems;Asset Management;1354,95
83968;Keefe Z. Mckee;53;Google;Tech Support;1232,48
92540;Martina S. Knight;30;Yahoo;Finances;1313,98
84149;Vincent S. Ellison;69;Finale;Media Relations;3756,96
91507;Mariko B. Carlson;32;Cakewalk;Sales and Marketing;4332,52
3648;Jonas M. Bender;53;Cakewalk;Customer Relations;4401,59
31782;Channing U. Cobb;19;Chami;Customer Relations;2019,68
23955;Cameran O. Moses;57;Chami;Tech Support;2441,59
59790;Paloma X. Baird;68;Cakewalk;Legal Department;8503,6
26427;Tatyana G. Howard;44;Cakewalk;Human Resources;7880,09
98358;Rashad Y. Baird;68;Adobe;Customer Relations;5053,62
24717;Finn Y. Douglas;24;Finale;Public Relations;3627,93
87121;Leo K. Kirby;53;Apple Systems;Tech Support;5422,73
35519;Alma P. Thomas;57;Sibelius;Research and Development;2150,16
41539;Priscilla S. Dominguez;66;Adobe;Media Relations;5981,89
82709;Demetrius V. Hyde;31;Macromedia;Tech Support;8230,99
86701;Amethyst J. Luna;54;Sibelius;Legal Department;1615,05
13869;Regina X. Wallace;47;Cakewalk;Tech Support;6285,31
49954;Kitra T. Solis;34;Lycos;Tech Support;6953,45
46359;Zeus B. Lopez;48;Macromedia;Media Relations;1727,37
24519;Conan E. Vance;47;Chami;Accounting;1198,05
75100;Prescott I. Clarke;35;Lavasoft;Customer Service;8618,34
97557;Brady O. Adkins;57;Apple Systems;Finances;8181,84
44997;Zachery P. Houston;44;Sibelius;Asset Management;4805,86
42964;Hilda Z. Goodman;69;Microsoft;Asset Management;5275,93
42361;Urielle N. Stone;34;Borland;Payroll;4236,93
46507;Judah H. Bonner;36;Borland;Customer Relations;3588,36
97713;Erin U. Arnold;38;Adobe;Media Relations;5707,43
66451;Halee R. Caldwell;53;Apple Systems;Media Relations;3458,11
65718;Wynter G. Shaw;61;Sibelius;Advertising;6375,85
99798;Damian J. Bush;59;Microsoft;Finances;7890,63
76264;Clarke V. Levine;69;Altavista;Research and Development;6490,28
44725;Mannix V. Fernandez;24;Borland;Finances;6820,64
89774;Amber W. Navarro;62;Chami;Advertising;7365,44
91035;Renee E. Nash;53;Cakewalk;Finances;1038,14
78506;Bianca S. Kramer;52;Apple Systems;Research and Development;4021,84
13550;Cherokee Y. Lawson;31;Apple Systems;Research and Development;9565,41
15661;Wendy Q. Cohen;54;Lavasoft;Finances;7458,54
47432;Mary S. Adkins;19;Yahoo;Media Relations;4861,3
17316;Garth T. Pollard;52;Borland;Legal Department;9440,6
64563;Hoyt R. Sykes;39;Google;Public Relations;8050,41
11452;Abraham B. Peck;19;Macromedia;Public Relations;1469,44
77765;Maxwell S. Tyson;70;Sibelius;Research and Development;3179,93
85894;Wyoming Q. Hebert;47;Finale;Media Relations;1447,77
59989;Genevieve A. Shaffer;40;Chami;Sales and Marketing;7586,24
8562;Denise T. Hernandez;56;Altavista;Sales and Marketing;5285,99
62707;Nash U. King;51;Cakewalk;Finances;9559,68
85175;Hiroko I. Morrow;45;Finale;Payroll;7600,94
43000;Jessamine N. Velez;27;Lavasoft;Research and Development;9409,55
19176;Nelle C. Logan;65;Borland;Quality Assurance;8490,89
8196;Nash L. Thompson;69;Altavista;Human Resources;5969,19
46906;Isaiah U. Carter;66;Adobe;Customer Relations;3968,3
52297;Nevada W. Maldonado;46;Google;Advertising;9742,98
44693;Rashad U. Arnold;69;Apple Systems;Research and Development;1340,64
8603;Medge C. Cherry;58;Microsoft;Accounting;2387,89
51824;Emerson B. Suarez;45;Macromedia;Human Resources;9813,87
41251;Cain O. Byrd;59;Adobe;Sales and Marketing;7062,95
4083;Amity F. Sellers;20;Adobe;Customer Relations;6201,27
4599;Zephr K. Hardy;18;Lycos;Media Relations;8866,82
88667;Hammett G. Mccarthy;35;Chami;Human Resources;6411,72
70446;Neil J. Armstrong;67;Lycos;Customer Service;6172,12
8732;Cooper T. Potts;56;Borland;Finances;8046,86
68388;Gary S. Harrington;55;Lycos;Human Resources;7958,59
57642;Victoria O. Brock;49;Altavista;Asset Management;5816,38
66760;Madaline R. Barber;60;Google;Customer Service;6345,29
77578;Cynthia L. Hall;21;Macromedia;Accounting;9004,62
58237;Brooke H. Gentry;65;Apple Systems;Tech Support;2084,54
605;Samuel B. Roy;61;Macromedia;Public Relations;9309,73
79258;Lane L. Wolf;55;Chami;Accounting;9211,96
84963;Ivor T. Wheeler;21;Google;Research and Development;9661,65
10062;Lionel H. Norman;49;Lycos;Quality Assurance;3618,83
27992;Phyllis Z. Koch;40;Finale;Public Relations;5557,42
51441;Maggy M. Avery;55;Cakewalk;Payroll;9617,3
20009;Zahir R. Irwin;25;Google;Asset Management;3900,32
86438;Ali B. Adkins;23;Chami;Payroll;1229,53
86160;Sylvia R. Whitaker;40;Macromedia;Legal Department;6652,45
39240;Winifred P. Wilcox;44;Macromedia;Payroll;9227,51
62629;Roth B. Solomon;19;Sibelius;Asset Management;6668,62
91994;Nero Z. Simpson;41;Google;Asset Management;8776,33
47825;Griffin I. Strong;45;Macromedia;Advertising;9966,03
74919;Anne L. Rodriquez;69;Chami;Customer Relations;8973,55
53388;Rigel N. Church;30;Altavista;Tech Support;4275,13
91975;Hoyt R. Norris;57;Cakewalk;Public Relations;4488,63
32712;Jada E. Good;68;Microsoft;Research and Development;1983,38
27933;Scarlet G. Baxter;46;Google;Legal Department;9443,92
90382;Mannix N. Buchanan;62;Apple Systems;Customer Service;1744,45
47684;Abraham Q. Cardenas;52;Finale;Payroll;5356,27
52126;Melodie E. Wall;26;Finale;Human Resources;4993,37
30466;Jamalia B. Raymond;22;Microsoft;Quality Assurance;2574,15
68633;Lionel N. Cardenas;69;Apple Systems;Accounting;9972,96
63519;Marah U. Figueroa;30;Macromedia;Advertising;9382,17
59193;Elvis T. Burke;64;Chami;Research and Development;8138,18
43939;Haviva G. White;66;Microsoft;Public Relations;2417,62
49921;Yvette A. Cline;30;Cakewalk;Sales and Marketing;7562,38
9097;Bertha W. Noel;60;Google;Public Relations;4808,68
66435;Shaine Y. Walker;61;Sibelius;Customer Relations;1737,79
22852;Natalie E. Cooke;55;Lycos;Research and Development;6133,47
11537;Nyssa Q. Adams;57;Microsoft;Tech Support;7729,51
54131;Raya J. Vang;45;Yahoo;Customer Service;6406,26
44621;Ferris I. Blackburn;55;Lycos;Research and Development;2322,13
77411;Bernard H. Hansen;66;Lavasoft;Customer Relations;3871,33
20226;Sophia E. Jacobson;66;Sibelius;Payroll;8830,17
99371;Judith K. Lancaster;45;Sibelius;Tech Support;9654,31
22580;Juliet H. Wilkinson;37;Google;Customer Relations;1252,53
64656;Alexandra F. Koch;23;Google;Advertising;3255,68
37796;Laurel S. Randall;56;Google;Media Relations;2030,62
17359;Bert Z. Silva;41;Sibelius;Asset Management;2796,83
80428;Piper U. Hubbard;65;Borland;Quality Assurance;7986,96
99255;Shoshana P. Wilcox;53;Apple Systems;Advertising;3382,44
26109;Kameko Z. Hoover;48;Cakewalk;Customer Service;7715,59
89538;Sheila J. Mckay;21;Adobe;Customer Service;8094,84
95592;Charles R. Simpson;25;Borland;Accounting;2180,61
82601;Lacota Y. Cherry;52;Altavista;Public Relations;2796,04
64847;Callie C. Cooper;44;Google;Legal Department;3914,43
12911;MacKenzie A. Cash;32;Lavasoft;Advertising;6026,69
55125;Mercedes A. Noel;59;Borland;Quality Assurance;5038,69
31320;Laith Y. Gaines;25;Adobe;Customer Service;9943,17
8645;Angelica Z. Larsen;67;Chami;Customer Relations;3986,92
79356;Adele N. Winters;55;Microsoft;Human Resources;2280,36
85586;Chiquita O. Gilbert;53;Microsoft;Public Relations;8467,41
67582;Christine Z. Parks;19;Adobe;Customer Relations;5185,76
24232;Camden Z. Gregory;39;Microsoft;Asset Management;1819,82
25328;Allen U. Hess;22;Lavasoft;Payroll;4653,76
77918;Hedy S. Mcpherson;26;Altavista;Sales and Marketing;7209,04
97838;Rosalyn Y. Sellers;30;Cakewalk;Customer Relations;3258,77
73490;Lacota I. Wynn;34;Borland;Legal Department;1354,4
57055;Lydia W. Olsen;31;Lavasoft;Asset Management;3269,65
33730;Bradley G. Evans;60;Finale;Accounting;5493,33
63614;Olga E. Parsons;62;Apple Systems;Legal Department;7316,3
97662;Nash E. Ross;54;Altavista;Asset Management;3847,07
9318;Imani K. Garrison;25;Altavista;Advertising;3245,11
62948;Mollie W. Robles;36;Google;Payroll;3080,5
71082;Avye P. Noble;32;Finale;Customer Relations;4741,12
95692;Cleo D. Ramos;52;Adobe;Tech Support;6375,22
75541;Jermaine X. Olson;50;Sibelius;Customer Relations;2096,56
69207;Howard C. Lopez;22;Finale;Finances;6147,28
26127;Felicia L. Zimmerman;31;Yahoo;Asset Management;5108,54
80959;Sharon N. Sweeney;41;Borland;Public Relations;1108,38
34325;Hop M. Calderon;64;Google;Quality Assurance;5271,23
79209;Harper O. Hyde;35;Chami;Advertising;8773,14
18295;Hayden L. Dalton;63;Lavasoft;Public Relations;8512,76
64406;Ruby R. Payne;66;Microsoft;Finances;3408,77
40892;Rowan Z. Stone;56;Google;Media Relations;9185,15
57044;Shad L. Wright;67;Microsoft;Research and Development;7983,1
66107;Aimee L. Hewitt;57;Microsoft;Public Relations;8399,55
12427;Colleen F. Avila;62;Lavasoft;Tech Support;3821,71
78528;Aidan X. Ortega;51;Macromedia;Sales and Marketing;8651,88
20163;Kamal S. Huff;60;Finale;Sales and Marketing;2275,5
88205;Eaton D. Stevens;41;Macromedia;Legal Department;6330,69
80947;Richard P. Hampton;49;Apple Systems;Sales and Marketing;1600,8
93511;Alana U. Herman;45;Google;Advertising;8385,88
59618;Hector K. English;36;Lycos;Finances;8280,07
96500;Tyrone X. Saunders;34;Adobe;Advertising;7489,53
55774;Elmo Z. Erickson;44;Lavasoft;Media Relations;9742,02
81358;Zenaida T. William;40;Google;Customer Relations;7880,39
31357;Kevin J. Mckee;25;Lycos;Public Relations;4103,96
42932;Alexandra H. Burris;44;Cakewalk;Asset Management;1233,97
50708;Lance Y. Shaw;70;Borland;Payroll;6385,39
88345;Arthur R. Sampson;18;Lavasoft;Human Resources;7233,8
21333;Mercedes O. Sampson;28;Lycos;Payroll;8939,97
31589;Zenia K. Morrison;46;Google;Human Resources;1165,29
51099;Len K. Butler;19;Apple Systems;Tech Support;8088,24
43042;Briar Y. Dalton;36;Finale;Finances;9955,4
20447;Belle P. Mcneil;55;Google;Legal Department;5928,95
60608;Marny Z. Blair;69;Apple Systems;Media Relations;5167,79
79988;Ian J. Christian;68;Cakewalk;Customer Relations;6937,13
70478;Lareina A. Harmon;34;Microsoft;Media Relations;2454,26
21814;Kirby E. Rocha;59;Google;Public Relations;7766,97
41334;Ayanna Q. Booth;50;Finale;Advertising;9852,13
95382;David A. Moore;67;Microsoft;Customer Relations;4189
91068;Breanna W. Burton;38;Cakewalk;Accounting;9085,03
84256;Priscilla K. Haley;44;Finale;Payroll;5832,56
42190;Maggy L. Leblanc;20;Cakewalk;Asset Management;7768,24
72125;Xandra L. Stone;28;Adobe;Sales and Marketing;1304,19
92683;Lenore M. Spears;47;Lycos;Advertising;1040,49
51978;Kasper A. Scott;56;Apple Systems;Accounting;7126,03
34561;Evelyn T. Norris;52;Macromedia;Tech Support;8090,41
83401;Skyler R. Mendoza;29;Finale;Human Resources;3179,72
50075;Ira P. Hooper;49;Google;Research and Development;8184,53
20287;Odette E. Alford;51;Lavasoft;Customer Service;2238,32
22124;Emery H. Gonzalez;52;Finale;Sales and Marketing;7902,78
39761;Julie R. Berger;66;Apple Systems;Customer Relations;9085,06
80303;Daphne X. Chavez;41;Finale;Advertising;9254,99
26776;Adele U. Cobb;39;Altavista;Public Relations;1423,7
32071;Gannon Q. Martin;21;Yahoo;Tech Support;9415,22
98602;Alma J. Mcclain;18;Microsoft;Quality Assurance;2805,7
38398;Zoe G. Conley;42;Altavista;Sales and Marketing;9520,38
9554;Hanna P. Hayden;20;Altavista;Finances;4152,11
36470;Emery P. Howe;25;Lycos;Accounting;5805,25
30412;Jaquelyn T. Porter;19;Borland;Accounting;8708,42
34694;Amaya W. Ochoa;45;Adobe;Sales and Marketing;9516,47
97993;Micah J. Morton;50;Lavasoft;Human Resources;4611,49
63486;Ima Q. Hess;54;Chami;Human Resources;7164,93
85201;Thomas R. Francis;61;Yahoo;Payroll;6575,46
67408;Martha P. Acevedo;28;Adobe;Payroll;6330
26633;Raymond L. Soto;21;Apple Systems;Tech Support;4665,64
24967;Aidan C. Bush;36;Google;Legal Department;6603,44
19056;Omar L. Morrow;19;Microsoft;Legal Department;2739,68
56768;Jameson U. Chan;46;Finale;Customer Relations;8657,16
37137;Coby O. Harrell;68;Chami;Customer Service;4760,03
52206;Vivien Z. Mills;51;Lavasoft;Advertising;5803,8
54315;Elmo H. Hicks;40;Macromedia;Customer Service;7292,92
6765;Jamalia Z. Joyce;22;Cakewalk;Media Relations;1468,79
49165;Glenna G. Macdonald;67;Sibelius;Accounting;5759,7
12080;Dustin Q. Terrell;56;Cakewalk;Advertising;7676,87
39189;Imelda G. Pruitt;21;Chami;Payroll;6064,21
57579;Phillip T. Curtis;40;Lavasoft;Quality Assurance;8039,89
49277;Dalton C. Talley;31;Google;Accounting;8252,89
67070;Audra Q. Hess;19;Altavista;Media Relations;7486,38
97679;Lareina G. Horn;58;Apple Systems;Finances;3239,93
60542;Lane C. Jacobson;23;Chami;Human Resources;2282,97
39319;Jillian X. Salas;41;Lavasoft;Public Relations;8853,96
436;Karen D. Gonzales;46;Finale;Human Resources;2110,22
86552;Buffy N. Mcneil;54;Altavista;Customer Relations;9968,96
16707;Reece V. Hickman;67;Cakewalk;Finances;3226,53
53946;Fredericka E. Johnston;49;Lycos;Sales and Marketing;2993,71
41546;Caesar I. Olsen;44;Microsoft;Legal Department;7603,97
50817;Gay V. Nelson;62;Chami;Customer Relations;6530,29
99789;Kamal O. Russo;68;Google;Payroll;1394,89
59608;Cassidy A. Massey;44;Chami;Customer Relations;7444,06
50768;Hillary O. Jimenez;59;Lycos;Tech Support;4240,56
26133;Aretha I. Howell;22;Finale;Public Relations;9057,59
32552;Chadwick D. Carey;32;Altavista;Public Relations;9760,52
67554;Stephen T. Alvarez;22;Yahoo;Customer Service;7030,94
68538;Branden U. Marsh;64;Altavista;Sales and Marketing;3245,7
33414;Ralph A. Mcfarland;56;Lycos;Finances;6345,59
38879;Ezra Y. Aguirre;51;Yahoo;Tech Support;3806,93
98953;Beatrice H. William;57;Lavasoft;Quality Assurance;3547,02
50226;Amos O. Booth;53;Macromedia;Advertising;9963,45
3820;Kuame S. Duke;28;Finale;Legal Department;4925,42
77400;Linus Q. Jordan;54;Adobe;Customer Relations;6408,66
82581;Amal H. Cooke;45;Sibelius;Finances;6797,19
78896;Buckminster M. Huffman;47;Borland;Accounting;5678,74
32474;Ann K. Blankenship;69;Cakewalk;Media Relations;3845,86
89575;Mollie D. Hughes;34;Lavasoft;Advertising;7628,73
73366;Theodore Y. Moore;55;Adobe;Customer Relations;6564,49
80426;Griffin U. Barr;54;Apple Systems;Accounting;2603,67
46901;Isabelle Y. Tyler;24;Chami;Customer Service;6825,54
49753;Juliet G. Mcdonald;37;Lavasoft;Sales and Marketing;9589,74
16177;Vanna A. Mathews;66;Macromedia;Quality Assurance;1317,72
88290;Joseph W. Hensley;41;Google;Customer Relations;8096,01
60377;Kirestin R. Welch;60;Google;Tech Support;1055,96
19018;Alexandra C. Mcdaniel;58;Adobe;Asset Management;6110,52
65841;Iola W. Kerr;21;Apple Systems;Quality Assurance;5152,39
27595;Anastasia E. Wiggins;46;Microsoft;Media Relations;2773,43
76275;Chester P. Sosa;65;Microsoft;Asset Management;8467,57
74738;Vladimir O. Welch;43;Chami;Asset Management;3057,54
87229;Shelley M. Petersen;50;Lavasoft;Advertising;5308,17
9607;Madeline Q. Shields;43;Apple Systems;Customer Service;5089,98
41926;Whilemina E. Miles;65;Adobe;Quality Assurance;4534,39
82495;Gemma I. Howell;25;Lycos;Sales and Marketing;3469,54
37787;Eugenia V. Combs;64;Chami;Sales and Marketing;1692,16
89660;Jesse W. Turner;55;Finale;Customer Service;6188,34
16140;Olympia D. Wall;35;Altavista;Tech Support;9290,35
43390;Tallulah J. Harrell;25;Cakewalk;Customer Relations;4710,39
92886;Jerome S. Reid;67;Apple Systems;Customer Relations;4293,88
26715;Zephr I. Sears;63;Cakewalk;Legal Department;4796,45
93263;Abel D. Trevino;30;Chami;Customer Service;5185,13
77198;Graiden V. Calderon;60;Adobe;Public Relations;3193,01
53066;Victor A. Prince;44;Sibelius;Finances;5382,28
88748;Margaret T. Sykes;58;Macromedia;Public Relations;8935,71
13786;Brock G. Wyatt;38;Borland;Sales and Marketing;2381,69
37532;Fleur W. Meyers;21;Cakewalk;Tech Support;7342,28
2148;Declan V. Pollard;39;Lavasoft;Advertising;4681,34
45235;Hiram C. Petersen;61;Lavasoft;Advertising;3948,45
66771;Erica W. Sheppard;45;Macromedia;Payroll;3363,7
89999;Timon T. Morse;54;Cakewalk;Advertising;8636,74
19161;Kyla Z. Foley;38;Adobe;Quality Assurance;9968,34
90482;Jeanette S. Callahan;44;Google;Accounting;1029,95
52612;Cherokee E. Snow;51;Google;Payroll;6464,77
17130;Cathleen D. Cole;32;Google;Quality Assurance;7326,64
86015;Faith F. Ryan;40;Chami;Media Relations;9429,86
31205;Jonah S. Lloyd;34;Apple Systems;Payroll;3999,39
52370;Bruce U. Carroll;35;Finale;Asset Management;9680,9
25265;Zia U. Hinton;26;Macromedia;Accounting;8393,16
5449;Xena B. Bradley;43;Borland;Quality Assurance;8726,9
